MeetingID|GroupName|Address|Area|State|PostCode|Day_Time|Contact|PartialMatch|FormattedAddress|Exact_Lat|Exact_Lng
"1351"|"New Beginning Group."|"P.E.Koviel Street, Don Basco Church School,"|"Chennai"|"Tamil Nadu"|"-"|"Fri 7.00 pm"|"09381205456"|"true"|"P.E.Koviel Street, Don Basco Church School,, Chennai, Tamil Nadu - -"|"13.230357000"|"80.209092000"
"1352"|"Positive Group."|"CST Arul Church, Madhavaram"|"Tiruvallur"|"Tamil Nadu"|"600060"|"Sat 7.00 pm"|"09840462663"|"true"|"Madhavaram High Rd, Madhavaram, Kanchi Ponnusamy Thottam, Madhavaram, Chennai, Tamil Nadu 600060, India"|"13.142726600"|"80.235358900"
"1353"|"Hope Group."|"Alhumuthu Mariamman Koil Marrige Hall"|"Chennai"|"Tamil Nadu"|"600021"|"Sat 7.00 pm"|"07299183081"|"true"|"Alhumuthu Mariamman Koil Marrige Hall, Chennai, Tamil Nadu - 600021"|"13.115391000"|"80.283065200"
"1354"|"God Given Chance Group."|"Seva Priya Trust, Near Thhruuottiyur Police Station,"|"Chennai"|"Tamil Nadu"|"600019"|"Sat 7.00 pm"|""|"true"|"Seva Priya Trust, Near Thhruuottiyur Police Station,, Chennai, Tamil Nadu - 600019"|"13.082680000"|"80.270718000"
"1355"|"Reality Group."|"Government Higher Secondery School, Periyapalayam"|"Chennai"|"Tamil Nadu"|"601102"|"Sat 6.30 pm"|"08870343216"|"true"|"90, Ushaa Garden, Kannigaipair, Chennai Periyapalayam Highway, Tamil Nadu 601102, India"|"13.262829000"|"80.107634000"
"1356"|"Gods Gift Group."|"6 Paper Mills Road, Anna Sila Bus Stop, Peravallur"|"Chennai"|"Tamil Nadu"|"600082"|"Sat 7.00 pm"|"09150460253"|"true"|"Red Hills Rd, Anjugam Nagar, Bharathi Nagar, Perambur, Chennai, Tamil Nadu 600082, India"|"13.119655700"|"80.224999800"
"1357"|"Acceptance Group"|"E.C.I. Zion Church, Ekattuthangal"|"Chennai"|"Tamil Nadu"|"600097"|"Sat 7.00 pm"|"09444238391"|"true"|"No: 9, Jawaharlal Nehru Rd, Ekkatuthangal, Ambal Nagar, Gandhi Nagar, Chennai, Tamil Nadu 600032, India"|"13.021129800"|"80.206129000"
"1358"|"Anandam Group"|"Sir Ganpathy Sachidananda Hospital, Datta Street, Baby Nagar, Velachery"|"Chennai"|"Tamil Nadu"|"600042"|"Sun 7.00 pm"|"09844146739"|"true"|"Datta street, Baby Nagar, Velachery, Chennai, Tamil Nadu 600042, India"|"12.979140000"|"80.230708500"
"1359"|"Back To Basic Group"|"ECI Church, 65 Padiokkam Road, Anna Nagar, (West)"|"Chennai"|"Tamil Nadu"|"600004"|"Mon 7.00 pm"|"09840505430"|"true"|"Padi Kuppam Rd, Gandhi Nagar, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600050, India"|"13.086007100"|"80.192447800"
"1360"|"Breakfast Group"|"Annai Vellankini Church, Ellots Road, Besant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Sat 8.00 am"|"09840040121"|"true"|"Annai Velankanni Road, Elliots Beach Road, Besant Nagar, Near Ashtalaxmi Garden, Chennai, Tamil Nadu 600090, India"|"12.995183900"|"80.270658000"
"1361"|"Broadway Group"|"St. Francis Xavier Church School, Near Broadway Theatre"|"Chennai"|"Tamil Nadu"|"600001"|"Sun 5.30 pm"|"09382333721"|"true"|"135/73, Asirvada Puram, George Town, Chennai, Tamil Nadu 600001, India"|"13.099544100"|"80.286036400"
"1362"|"Care Group"|"CSI Sion Church School, Near Police Station, Chindadripet"|"Chennai"|"Tamil Nadu"|"600002"|"Fri 7.00 pm"|""|"true"|"CSI Sion Church School, Near Police Station, Singanna Chetty St, Chintadripet, Chennai, Tamil Nadu 600002, India"|"13.075109900"|"80.271316800"
"1363"|"Clear Water Group"|"Anglo Indian Association, Opp. Albert Theatre, Ponniamman Street Egmore"|"Chennai"|"Tamil Nadu"|"600008"|"Wed 7.00 pm"|"09840963461, 07845317612"|"true"|"Anglo Indian Association, Opp. Albert Theatre, Ponniamman Street Egmore, Chennai, Tamil Nadu - 600008"|"13.103919000"|"80.285063000"
"1364"|"Costal Group"|"Shrine Annai Vellankanni Church, Elliats Beach Road, Bessant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Fri 7.00 pm"|"09941997788, 07845317612"|"true"|"Annai Velankanni Road, Elliots Beach Road, Besant Nagar, Near Ashtalaxmi Garden, Chennai, Tamil Nadu 600090, India"|"12.995183900"|"80.270658000"
"1365"|"Courage Group"|"Kesari High School, Giriappa Road, T. Nagar"|"Chennai"|"Tamil Nadu"|"600017"|"Sun 7.00 pm"|"09841491867"|"true"|"2, Giriappa Road, T.nagar, Chennai, Tamil Nadu 600017, India"|"13.043368400"|"80.246563100"
"1366"|"Dawn Group"|"Shrine Annai Vellankanni Church, Elliats Beach Road, Bessant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Mon 7.00 pm"|""|"true"|"Annai Velankanni Road, Elliots Beach Road, Besant Nagar, Near Ashtalaxmi Garden, Chennai, Tamil Nadu 600090, India"|"12.995183900"|"80.270658000"
"1367"|"Freedom Group"|"CSI School, Gandhi Main Road, Orgadam Ambatur"|"Chennai"|"Tamil Nadu"|"600053"|"Sun 11.00 am"|"09444619782, 09940079913"|"true"|"Ganapathy Nagar, Oragadam, Chennai, Tamil Nadu 600062, India"|"13.138560200"|"80.154382700"
"1368"|"Freedom Group"|"Infant Jesus CSI Church, Oil Mill Bus Stop, Palikaranai"|"Chennai"|"Tamil Nadu"|"600100"|"Fri 7.00 pm"|""|"true"|"Infant Jesus CSI Church, Oil Mill Bus Stop, Palikaranai, Chennai, Tamil Nadu - 600100"|"13.082680000"|"80.270718000"
"1369"|"God"|"Amala Annai Alayam, G.S.T. Raod, Chromepet"|"Chennai"|"Tamil Nadu"|"600044"|"Tue 7.00 pm"|"09841304507"|"true"|"Amala Annai Alayam, G.S.T. Raod, Chromepet, Chennai, Tamil Nadu - 600044"|"13.081642000"|"80.275186600"
"1370"|"God's Grace Grpi["|"Fathima Church Velachery Road, East Tambaram"|"Chennai"|"Tamil Nadu"|"600083"|"Fri 7.00 pm"|""|"true"|"Velachery Tambaram Main Rd, East Tambaram, Tambaram, Chennai, Tamil Nadu 600059, India"|"12.922946600"|"80.117365000"
"1371"|"God'S Gift Group"|"Advent Christ Middle School, Sembakkam"|"Chennai"|"Tamil Nadu"|"600073"|"Sat 7.00 pm"|"09444617641, 09003027076"|"true"|"Kamarajapuram, Sembakkam, Chennai, Tamil Nadu 600073, India"|"12.922979600"|"80.162124700"
"1372"|"God'S Will Group"|"Victory Children Welfare Center, No. 40, Muthalamman Koil Street, Selaiyur"|"Chennai"|"Tamil Nadu"|"600073"|"Thu 7.00 pm"|"09442500830, 09884399558"|"true"|"Victory Children Welfare Center, No. 40, Muthalamman Koil Street, Selaiyur, Chennai, Tamil Nadu - 600073"|"12.921299100"|"80.140231600"
"1373"|"Hope Group"|"Good Shepherd Church, Tharamani Link Road, Near Vijayanagar Bus Stand, Velacherry"|"Chennai"|"Tamil Nadu"|"600045"|"Wed 7.00 pm"|""|"true"|"#34 Velachery-Taramani 100 Feet Road, Velachery, Chennai, Tamil Nadu 600042, India"|"12.979305300"|"80.226962100"
"1374"|"Humility Group"|"Sri Shankar Vidyalaya, Sadasivam Nagar, Madipakkam"|"Chennai"|"Tamil Nadu"|"600091"|"Tue 7.00 pm"|"09940449097"|"true"|"95, Bazaar Main Rd, Meenatchi Sundareswarar Koil, Sadasiva Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India"|"12.965370000"|"80.200802000"
"1375"|"Liberty Group"|"Raison Redeemers Church, United India Colony, Kodambakkam (Near. Liberty Theatre)"|"Chennai"|"Tamil Nadu"|"600024"|"Mon 7.00 pm"|"09841029998, 09884513209"|"true"|"Raison Redeemers Church, United India Colony, Kodambakkam (Near. Liberty Theatre), Chennai, Tamil Nadu - 600024"|"13.052682000"|"80.225857000"
"1376"|"Malarum Vazhvum Group"|"Chennai Corporation School, Arunachalam Street, Chepauk Triplicane"|"Chennai"|"Tamil Nadu"|"602005"|"Thu 7.00 pm"|"09444357840"|"true"|"Bundar Rama Garden, George Town, Chennai, Tamil Nadu 600001, India"|"13.102186200"|"80.286476600"
"1377"|"Miracle Group"|"Sacred Hearted Annai Church, No.15-C Thommalwar, St.Periya Kancheepuram, Near Flower Shop Choultry"|"Chennai"|"Tamil Nadu"|"631502"|"Mon 6.00 pm"|"09380129403"|"true"|"Sacred Hearted Annai Church, No.15-C Thommalwar, St.Periya Kancheepuram, Near Flower Shop Choultry, Chennai, Tamil Nadu - 631502"|"11.127123000"|"78.656894000"
"1378"|"Miracle Group"|"Chinmay Nagar Main Road, Police Boys Club, (Nr. Petrol Bunk) Koyambedu"|"Chennai"|"Tamil Nadu"|"600017"|"Sun 7.00 pm"|"09841168117"|"true"|"Chinmay Nagar Main Road, Police Boys Club, (Nr. Petrol Bunk) Koyambedu, Chennai, Tamil Nadu - 600017"|"13.069166000"|"80.191388000"
"1379"|"Nambikal Group"|"Azhagu Mulhumariamman Koil Thiumana Mandapam Periyar Salai, Anna Nagar, Near Sunnambu Kavai, Korrukupet"|"Chennai"|"Tamil Nadu"|"600021"|"Sat 7.00 pm"|"09283227631"|"true"|"Azhagu Mulhumariamman Koil Thiumana Mandapam Periyar Salai, Anna Nagar, Near Sunnambu Kavai, Korrukupet, Chennai, Tamil Nadu - 600021"|"13.118318700"|"80.259438700"
"1380"|"Path Of Light Group"|"Annai Velankini Church, Besant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Wed 7.00 pm"|"09791015979"|"true"|"Annai Velankanni Road, Besant Nagar, Chennai, Tamil Nadu 600090, India"|"12.995857500"|"80.266153500"
"1381"|"Pioneer Group"|"Community Service Centre, 17 Balfour Road, Kilpauk"|"Chennai"|"Tamil Nadu"|"600010"|"Sat 7.00 pm"|""|"true"|"No. 17, Balfour Road, Kilpauk, Chennai, Tamil Nadu 600010, India"|"13.084508200"|"80.244707200"
"1382"|"Recovery Group"|"CSI Church, 61 Arcot Road, Virungambakkam"|"Chennai"|"Tamil Nadu"|"600092"|"Tue 7.00 pm"|"09444650685"|"true"|"61, Arcot Road, Virugambakkam, Chennai, Tamil Nadu 600092, India"|"13.045677400"|"80.188134000"
"1383"|"Redemption Group"|"St. Joseph Mat. HR. Sec. School, Opp. Veterinary College Veppery"|"Chennai"|"Tamil Nadu"|"600007"|"Tue 7.00 pm"|"09385544793"|"true"|"13th Street, Vepery, Periyamet, Chennai, Tamil Nadu 600007, India"|"13.084326300"|"80.266419300"
"1384"|"Royapuram Group"|"Kevin's High School, Arathon Road, Royapuram"|"Chennai"|"Tamil Nadu"|"600013"|"Fri 7.00 pm"|"09444166281"|"true"|"No.9, arathoon Road, royapuram, Chennai, Tamil Nadu 600013, India"|"13.111811800"|"80.293942600"
"1385"|"S.O.S. Group"|"Meston Collage Royapettah (Near Royapettah Clock Tower)"|"Chennai"|"Tamil Nadu"|"600014"|"Mon 7.00 pm"|"09884040517"|"true"|"10/33, West Cott Road, Royapettah, Chennai, Tamil Nadu 600014, India"|"13.056839200"|"80.264534800"
"1386"|"Sacrifice Group"|"William's Girl's High School, Peter's Road, Nr. Mirsahibpet Bus Stop"|"Chennai"|"Tamil Nadu"|"600097"|"Sat 7.00 pm"|"09444671097"|"true"|"William's Girl's High School, Peter's Road, Nr. Mirsahibpet Bus Stop, Chennai, Tamil Nadu - 600097"|"12.938378300"|"80.239617800"
"1387"|"Seaside Group"|"St. Beda's School, Sabthome, Nr. Santhome Church"|"Chennai"|"Tamil Nadu"|"600004"|"Tue 7.00 pm"|"09840176653"|"true"|"No: 37, Santhome High Road, Santhome, Chennai, Tamil Nadu 600004, India"|"13.034426000"|"80.278036400"
"1388"|"Seed Of Hope Group"|"Kesari High School, Nr. G.R.T. Grand Days Hotels, T. Nagar"|"Chennai"|"Tamil Nadu"|"600017"|"Fri 7.00 pm"|"09444612121"|"true"|"120, Sir Thyagaraya Rd, Drivers Colony, T Nagar, Chennai, Tamil Nadu 600017, India"|"13.040204100"|"80.245104200"
"1389"|"Serenity Group"|"St. Luke's Church, Opp. Blue Star, Anna Nagar"|"Chennai"|"Tamil Nadu"|"600040"|"Wed 7.00 pm"|"09840968858"|"true"|"Z-291, 5th Avenue, Anna Nagar West,, Chennai, Tamil Nadu 600040, India"|"13.085191300"|"80.209954100"
"1390"|"Service Group"|"St. Lourdes Annai Church, No.3, III Cross Street, Ganesh Nagar, Madipakkam"|"Chennai"|"Tamil Nadu"|"600091"|"Mon 6.30 pm"|"09962318897, 09940394087"|"true"|"47, 3rd St, Ganesh Nagar, Iyappa Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India"|"12.961708700"|"80.189046200"
"1391"|"Stead Fast Group"|"Church of Victorias Cross, Jawharlal Nehru Road, Ashok Nagar"|"Chennai"|"Tamil Nadu"|"600083"|"Thu 7.00 pm"|"09840870877"|"true"|"55/13/12A, Sarvamangala Colony, Krupa Colony, Ashok Nagar, Chennai, Tamil Nadu 600083, India"|"13.038212300"|"80.212502600"
"1392"|"Successful Life Group"|"Thiruvalluvar Library, Valasaravakkam"|"Chennai"|"Tamil Nadu"|"600086"|"Tue 7.00 pm"|"09383222567"|"true"|"109, C-100 Feet Bye Pass Road, Velachery Bypass Rd, Velachery, Chennai, Tamil Nadu 600044, India"|"12.980721900"|"80.218363500"
"1393"|"Tower Group"|"Church of Christ, New Tower, W/76, Anna Nagar, (West)"|"Chennai"|"Tamil Nadu"|"600040"|"Thu 7.00 pm"|"09940166672"|"true"|"1st St, Vasanth Colony, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India"|"13.085775300"|"80.217216300"
"1394"|"Trusted Friends Group"|"C.S.I. Christ Jesus Church, Ambatur O.T. Bus Stand"|"Chennai"|"Tamil Nadu"|"600053"|"Tue 7.00 pm"|"09840301988"|"true"|"CSI Christ Church, M.T.H. Road, Ambattur, Chennai, Tamil Nadu 600053, India"|"13.119469500"|"80.150737300"
"1395"|"Trusted Friends Group"|"CSI Christ Jesus Church, Ambatur, O.T. Bus Stand"|"Chennai"|"Tamil Nadu"|"600053"|"Tue 7.00 pm"|"09940250784, 09840301986"|"true"|"CSI Christ Church, M.T.H. Road, Ambattur, Chennai, Tamil Nadu 600053, India"|"13.119469500"|"80.150737300"
"1396"|"Trusted God'S Grace Group"|"CSI Christ Church, Near Ambatur, OT Bus Stand, Ambatur"|"Chennai"|"Tamil Nadu"|"600058"|"Thu 7.00 pm"|"09444858399"|"true"|"CSI Christ Church, Near Ambatur, OT Bus Stand, Ambatur, Chennai, Tamil Nadu - 600058"|"13.081671000"|"80.275189500"
"1397"|"Trusted Service Group"|"St. Matias Church, Kamrarajar Salai, Ashok Nagar"|"Chennai"|"Tamil Nadu"|"600083"|"Wed 7.00 pm"|""|"true"|"St. Matias Church, Kamrarajar Salai, Ashok Nagar, Chennai, Tamil Nadu - 600083"|"13.093224600"|"80.161464800"
"1398"|"Tursted Servants Group"|"St. Matias Church, Kamarajar Salai K.K.Nagar, (Opp. R.B.I. Quarters)."|"Chennai"|"Tamil Nadu"|"602083"|"Sun 11.00 am"|"09840573761"|"true"|"St. Matias Church, Kamarajar Salai K.K.Nagar, (Opp. R.B.I. Quarters)., Chennai, Tamil Nadu - 602083"|"13.071585400"|"80.285218700"
"1399"|"Udayam Group"|"Annai Velankini Church, Besant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Thu 7.00 pm"|"09941827628, 09840648008"|"true"|"Annai Velankanni Road, Besant Nagar, Chennai, Tamil Nadu 600090, India"|"12.995857500"|"80.266153500"
"1400"|"Unity Group"|"St. Theresa Church U.G. Road, Nungambakkam"|"Chennai"|"Tamil Nadu"|"600034"|"Sun 10.30 am"|"09444757451"|"true"|"No 4. Nungambakkam High Road, Nungambakkam, Chennai, Tamil Nadu 600034, India"|"13.055225100"|"80.248999100"
"1401"|"Vidivelli Group"|"Assembly of God Church, 207, 100 Ft. Road, Annubakkam"|"Chennai"|"Tamil Nadu"|"600106"|"Fri 7.00 pm"|"09944378722"|"true"|"E -17 And 18, 2nd Street, Anna Nagar East, Chennai, Tamil Nadu 600102, India"|"13.087294000"|"80.218622000"
"1402"|"Welcome Group"|"Loyola Mat Hr Sec School, United India Colony, 4th Cross Street"|"Chennai"|"Tamil Nadu"|"600024"|"Wed 7.00 pm"|"09381062189"|"true"|"IV Cross Street,united India Colony, Kodambakkam, Tamil Nadu 600024, India"|"13.051032400"|"80.226441200"
"1403"|"Wisdom Group"|"Singaram Pillai Boys Hr Sec. School, 1 MTH Road, Near Burial Gr Villivakkam"|"Chennai"|"Tamil Nadu"|"600049"|"Fri 7.00 pm"|"09884132508, 09840054256"|"true"|"Chennai Tiruvallur High Road, Sidco Industrial Estate, Villivakkam, Chennai, Tamil Nadu 600049, India"|"13.103548000"|"80.200103000"
"1404"|"Rebirth Group."|"Divine Mercy Church, Palakadu Main Road, Near Muthusamy Kalyana Mandapam, Kuniamuthur Post,"|"Coimbatore"|"Tamil Nadu"|"641008"|"Mon to Sun 7.00 pm"|"09524678893"|"true"|"Palakkad Main Rd, Kuniamuthur, Coimbatore, Tamil Nadu 641008, India"|"10.957903000"|"76.952434000"
"1405"|"Bright Light Group."|"Yazhi Library, Sathy Road, Ganapathy"|"Coimbatore"|"Tamil Nadu"|"641006"|"Wed 7.00 pm"|"09843841954"|"true"|"Yazhi Library, Sathy Road, Ganapathy, Coimbatore, Tamil Nadu - 641006"|"11.037974000"|"76.978552100"
"1406"|"Courage Group."|"St Michael's Cathedral Bishop House, Near Michael's School"|"Coimbatore"|"Tamil Nadu"|"641012"|"Thu 7.00 pm"|"09042080807"|"true"|"St. Michael's Cathedral Bishop's House, Post Box. No.6, Big Bazzar Street, Coimbatore, Tamil Nadu 641001, India"|"10.995399400"|"76.965220900"
"1407"|"Glory Group"|"St. Lourdes Church, G P Bus Stop, Sathy Road, Gandhipuram"|"Coimbatore"|"Tamil Nadu"|"641018"|"Thu 7.00 pm"|"09360388908"|"true"|"St. Lourdes Church, G P Bus Stop, Sathy Road, Gandhipuram, Coimbatore, Tamil Nadu - 641018"|"11.000334200"|"76.972947200"
"1408"|"God'S Grace Group"|"St. Maxmillian Maria Kolbe Church, Visuvasapuram, Saravanampatti"|"Coimbatore"|"Tamil Nadu"|"641035"|"Mon 7.00 pm"|"09245522864"|"true"|"St. Maxmillian Maria Kolbe Church, Visuvasapuram, Saravanampatti, Coimbatore, Tamil Nadu - 641035"|"11.089362700"|"77.014704000"
"1409"|"Grace Group"|"Marappa Gounder School, Salivan Street, (Near Gandhi Park)"|"Coimbatore"|"Tamil Nadu"|"641001"|"Fri 7.00 pm"|"09787076121"|"true"|"Marappa Gounder School, Salivan Street, (Near Gandhi Park), Coimbatore, Tamil Nadu - 641001"|"10.998281500"|"76.949542700"
"1410"|"Harmony Group"|"St. John De Britto Church, Lowly Corner, Thadagam Road, R.S.P uram"|"Coimbatore"|"Tamil Nadu"|"641002"|"Sat 7.30 pm"|"09894342292"|"true"|"Anaikatti Rd, Vincent Colony, R.S. Puram, Coimbatore, Tamil Nadu 641002, India"|"11.012782800"|"76.942970600"
"1411"|"Hope Group"|"CMS Nursery Primary School,9th Street, Off. 100 feet road, Gandhi Puram"|"Coimbatore"|"Tamil Nadu"|"641012"|"Wed 7.30 pm"|"09443202968, 07373064295"|"true"|"42, 9th St, Gandipuram, Coimbatore, Tamil Nadu 641012, India"|"11.021275800"|"76.965215500"
"1412"|"Miracle Group"|"Christ The King Church, Kattur Park, Cafe Dr. Nanjappa Road"|"Coimbatore"|"Tamil Nadu"|"641012"|"Sun 6.30 pm"|"09843009115"|"true"|"Dr Nanjapaa Rd, Gandhi Puram, Kattoor, Anupperpalayam, Ram Nagar, Coimbatore, Tamil Nadu 641018, India"|"11.006074700"|"76.966003800"
"1413"|"New Path Group"|"St. Francis Assisi Church, Athipalayam Pirivu Ganpathy"|"Coimbatore"|"Tamil Nadu"|"641006"|"Tue 7.00 pm"|"09791294268"|"true"|"NH 948, Aruna Layout, Athipalayam Pirivu, Sri Laxmi Nagar, Ganapathypudur, Coimbatore, Tamil Nadu 641006, India"|"11.044619200"|"76.984020200"
"1414"|"Reassemble Group."|"St. Savior Church, Sowripalayam"|"Coimbatore"|"Tamil Nadu"|"641004"|"Thu 7.00 pm"|"07418123152"|"true"|"Sowripalayam, Coimbatore, Tamil Nadu 641015, India"|"11.008948100"|"77.007862300"
"1415"|"Serenity Group"|"CMS School, Sathy Road, Ganapathy"|"Coimbatore"|"Tamil Nadu"|"641006"|"Fri 7.00 pm"|"09944777648"|"true"|"20, NH209, Sri Laxmi Nagar, Ganapathypudur, Coimbatore, Tamil Nadu 641006, India"|"11.040812200"|"76.981499000"
"1416"|"Trust Group"|"PSG Sarvajana School, Peelamedu"|"Coimbatore"|"Tamil Nadu"|"641004"|"Sun 5.00 pm"|"09843116537"|"true"|"Avinashi Rd, PSG Institute, Masakalipalayam, Peelamedu, Coimbatore, Tamil Nadu 641004, India"|"11.023210500"|"77.003699200"
"1417"|"A.A. Group"|"Nagle Health Care, Main Road"|"Colachel"|"Tamil Nadu"|"629251"|"Sun 6.00 pm"|"04651-526323"|"true"|"1st Floor,Asik Building, Above State Bank Of Travancore, Colachel Main Road, Colachel, Tamil Nadu 629251, India"|"8.178532000"|"77.256912000"
"1418"|"Recovery Group."|"Chitsa Treatment Center Hospital"|"Coonoor"|"Tamil Nadu"|"643101"|"Wed 6.30 pm"|"09965120012, 09488520126"|"true"|"Chitsa Treatment Center Hospital, Coonoor, Tamil Nadu - 643101"|"11.348619300"|"76.795682500"
"1419"|"Peace Group."|"St. Joseph, Convenil School,"|"Coonoor"|"Tamil Nadu"|"643101"|"Sun 5.00 pm"|"09965120012"|"true"|"Coonoor Sims round about through Cantonment area road, Gray's Hill, Coonoor, Tamil Nadu 643101, India"|"11.350337800"|"76.795322000"
"1420"|"Happiest Group"|"Municipal Town School, Cross Bazaar Coonoor"|"Coonoor"|"Tamil Nadu"|"643102"|"Wed 5.00 pm"|"09443897127"|"true"|"Municipal Town School, Cross Bazaar Coonoor, Coonoor, Tamil Nadu - 643102"|"11.351003100"|"76.787029000"
"1421"|"Vidi Velli Group"|"St. Mary's Carmel Church, Beach Road"|"Cuddalore"|"Tamil Nadu"|"607001"|"Tue 6.00 pm"|""|"true"|"Silver Beach Rd, Manjakuppam, Cuddalore, Tamil Nadu 607001, India"|"11.752041900"|"79.766627000"
"1422"|"Eral Group"|"No.7 Periya Manara Street, Eral Bazar"|"Eral"|"Tamil Nadu"|"628801"|"Mon 3.00 pm"|"09442306796"|"true"|"No.7 Periya Manara Street, Eral Bazar, Eral, Tamil Nadu - 628801"|"8.626641500"|"78.023820000"
"1423"|"Living Sober Group"|"Nalandha Hospital, Kalaimagal School Road"|"Erode"|"Tamil Nadu"|"-"|"Fri 6.00 pm"|""|"true"|"KKN Road, Erode, Tamil Nadu 638001, India"|"11.339845900"|"77.719636100"
"1424"|"New Way Group"|"St. Rita H.S. School, Sasthri Nagar, Near Railway Colony"|"Erode"|"Tamil Nadu"|"638002"|"Sun 6.00 pm"|""|"true"|"Housing Unit, Kollampalayam, Erode, Tamil Nadu 638002, India"|"11.328195800"|"77.731726200"
"1425"|"One Day At A Time Group."|"Opp. Pupsngari Hospital, Chvngam"|"Gudalur"|"Tamil Nadu"|"643212"|"Sat 6.30 pm (Tamil - Malayalam)"|"08903773773"|"true"|"Opp. Pupsngari Hospital, Chvngam, Gudalur, Tamil Nadu - 643212"|"11.152778000"|"76.926389000"
"1426"|"Divine Group."|"CSI Church, Church Hall, Devershola"|"Gudalur"|"Tamil Nadu"|"643212"|"Fri 6.30 pm (Tamil - Malayalam - Kannada)"|"09486450499"|"true"|"CSI Church, Church Hall, Devershola, Gudalur, Tamil Nadu - 643212"|"11.152778000"|"76.926389000"
"1427"|"Pradheeksha Group."|"Darmagiri Church, Meeting Hall,"|"Gudalur"|"Tamil Nadu"|"643212"|"Fri 6.30 pm"|"08903769168"|"true"|"Darmagiri Church, Meeting Hall, , Gudalur, Tamil Nadu - 643212"|"11.506275400"|"76.496473000"
"1428"|"Wisdom Group."|"St. Thomas High School, Marthomangar,"|"Gudalur"|"Tamil Nadu"|"643212"|"Sun 4.00 pm"|"09443404331"|"true"|"P.O. Box No. 18, Court Road, NH 67, Gudalur, Tamil Nadu 643212, India"|"11.503076100"|"76.490593000"
"1429"|"Vazhga Valamudan Group."|"Devarshola, Church Hall, CSI Meeting Hall,"|"Gudalur"|"Tamil Nadu"|"-"|"Mon 6.30 pm"|"09442368519"|"true"|"Devarshola, Church Hall, CSI Meeting Hall,, Gudalur, Tamil Nadu - -"|"11.152778000"|"76.926389000"
"1430"|"New Life Group."|"CSI church, Devershola"|"Gudalur"|"Tamil Nadu"|"643207"|"Sun 6.30 pm"|"09486320164"|"true"|"Sultan Bathery, Kerala 673592, India"|"11.662029900"|"76.260267500"
"1431"|"Aasrayam Group."|"AMLPS School, Kottapuram, Valanchery"|"Malappuram Dist."|"Kerala"|"676552"|"Fri 6.30 pm"|"09544702966"|"true"|"AMLPS School, Kottapuram, Valanchery, Malappuram Dist., Kerala - 676552"|"10.131188000"|"76.301490000"
"1432"|"Poornima Group."|"Pain and Palitetive Centre, Relief Hospital, Kondotty"|"Malappuram Dist."|"Kerala"|"673638"|"Fri 6.30 pm"|"09645514805"|"true"|"By pass Road, Malappuram, Kondotty, Kerala 673638, India"|"11.143410400"|"75.965757400"
"1433"|"Pariharam Group."|"Vyapara Bhavan, Karad"|"Malappuram Dist."|"Kerala"|"679332"|"Fri 6.30 pm"|"09744458577"|"true"|"Vyapara Bhavan, Karad, Malappuram Dist., Kerala - 679332"|"11.197913600"|"76.850490400"
"1434"|"Unity Group."|"Govt Boys High School, Majeri, Kacherippadi"|"Malappuram Dist."|"Kerala"|"670121"|"Sat 6.30 pm"|"08086001337"|"true"|"Vellarangal Manjeri, Kerala 676517 India, Vellarangal, Manjeri, Kerala 676517, India"|"11.111092100"|"76.120414600"
